scale,unit,var,model,ssp,year,E_annual
global,global,wind,access_cm2,SSP1-2.6,2083,0.280634460981264
global,global,wind,access_cm2,SSP1-2.6,2084,0.2090282184598546
global,global,wind,access_cm2,SSP1-2.6,2085,0.25181179686951
global,global,wind,access_cm2,SSP1-2.6,2086,0.2508467774484175
global,global,wind,access_cm2,SSP1-2.6,2087,0.4167321221849228
global,global,wind,access_cm2,SSP1-2.6,2088,0.2201293797378967
global,global,wind,access_cm2,SSP1-2.6,2089,0.4389578544429174
global,global,wind,access_cm2,SSP1-2.6,2090,0.2083254748558884
global,global,wind,access_cm2,SSP1-2.6,2091,0.2095804674247816
global,global,wind,access_cm2,SSP1-2.6,2092,0.2055381158223952
global,global,wind,access_cm2,SSP1-2.6,2093,0.293138421895706
global,global,wind,access_cm2,SSP1-2.6,2094,0.1972472011946189
global,global,wind,access_cm2,SSP1-2.6,2095,0.2819546172851676
global,global,wind,access_cm2,SSP1-2.6,2096,0.2386794269900166
global,global,wind,access_cm2,SSP1-2.6,2097,0.2188569645843932
global,global,wind,access_cm2,SSP1-2.6,2098,0.1880360173596814
global,global,wind,access_cm2,SSP1-2.6,2099,0.278494557658045
global,global,wind,access_cm2,SSP1-2.6,2100,0.2793446086723125
global,global,wind,access_cm2,SSP2-4.5,2015,0.3224813505472487
global,global,wind,access_cm2,SSP2-4.5,2016,0.3785519199277598
global,global,wind,access_cm2,SSP2-4.5,2017,0.2444860649277692
global,global,wind,access_cm2,SSP2-4.5,2018,0.3008903488487908
global,global,wind,access_cm2,SSP2-4.5,2019,0.2641781988930953
global,global,wind,access_cm2,SSP2-4.5,2020,0.3299232234530303
global,global,wind,access_cm2,SSP2-4.5,2021,0.2562231605204134
global,global,wind,access_cm2,SSP2-4.5,2022,0.2578292096682293
global,global,wind,access_cm2,SSP2-4.5,2023,0.2262669676758835
global,global,wind,access_cm2,SSP2-4.5,2024,0.2371547756931511
global,global,wind,access_cm2,SSP2-4.5,2025,0.2452812096484347
global,global,wind,access_cm2,SSP2-4.5,2026,0.2126894072456876
global,global,wind,access_cm2,SSP2-4.5,2027,0.2209606113867086
global,global,wind,access_cm2,SSP2-4.5,2028,0.2627329691262269
global,global,wind,access_cm2,SSP2-4.5,2029,0.3102061622162935
global,global,wind,access_cm2,SSP2-4.5,2030,0.2496535181374373
global,global,wind,access_cm2,SSP2-4.5,2031,0.340846889260422
global,global,wind,access_cm2,SSP2-4.5,2032,0.2877057722422979
global,global,wind,access_cm2,SSP2-4.5,2033,0.2500951993662337
global,global,wind,access_cm2,SSP2-4.5,2034,0.2017688191316267
global,global,wind,access_cm2,SSP2-4.5,2035,0.3099801982715498
global,global,wind,access_cm2,SSP2-4.5,2036,0.3210521942325755
global,global,wind,access_cm2,SSP2-4.5,2037,0.252304307273286
global,global,wind,access_cm2,SSP2-4.5,2038,0.2111952384207637
global,global,wind,access_cm2,SSP2-4.5,2039,0.2602641219289383
global,global,wind,access_cm2,SSP2-4.5,2040,0.2601285840967793
global,global,wind,access_cm2,SSP2-4.5,2041,0.1786470153555998
global,global,wind,access_cm2,SSP2-4.5,2042,0.2554366458367616
global,global,wind,access_cm2,SSP2-4.5,2043,0.2639202665175224
global,global,wind,access_cm2,SSP2-4.5,2044,0.3738627534977594
global,global,wind,access_cm2,SSP2-4.5,2045,0.1637874303401405
global,global,wind,access_cm2,SSP2-4.5,2046,0.193292096282514
global,global,wind,access_cm2,SSP2-4.5,2047,0.2246594522221024
global,global,wind,access_cm2,SSP2-4.5,2048,0.2421356932937408
global,global,wind,access_cm2,SSP2-4.5,2049,0.3619433148513022
global,global,wind,access_cm2,SSP2-4.5,2050,0.2152996990395308
global,global,wind,access_cm2,SSP2-4.5,2051,0.3056010570667126
global,global,wind,access_cm2,SSP2-4.5,2052,0.3550358700382316
global,global,wind,access_cm2,SSP2-4.5,2053,0.2838656410214675
global,global,wind,access_cm2,SSP2-4.5,2054,0.2385943584778335
global,global,wind,access_cm2,SSP2-4.5,2055,0.3088791126953526
global,global,wind,access_cm2,SSP2-4.5,2056,0.312539951429887
global,global,wind,access_cm2,SSP2-4.5,2057,0.1952173745457863
global,global,wind,access_cm2,SSP2-4.5,2058,0.1946656460660104
global,global,wind,access_cm2,SSP2-4.5,2059,0.1864517909399068
global,global,wind,access_cm2,SSP2-4.5,2060,0.2297460480647853
global,global,wind,access_cm2,SSP2-4.5,2061,0.2200596533186243
global,global,wind,access_cm2,SSP2-4.5,2062,0.2339958320167991
global,global,wind,access_cm2,SSP2-4.5,2063,0.3448421466502702
global,global,wind,access_cm2,SSP2-4.5,2064,0.2289310074038095
global,global,wind,access_cm2,SSP2-4.5,2065,0.1699413169509936
global,global,wind,access_cm2,SSP2-4.5,2066,0.3152793968335786
global,global,wind,access_cm2,SSP2-4.5,2067,0.2623013112428353
global,global,wind,access_cm2,SSP2-4.5,2068,0.1804972963340479
global,global,wind,access_cm2,SSP2-4.5,2069,0.2077816695473811
global,global,wind,access_cm2,SSP2-4.5,2070,0.2579183277653149
global,global,wind,access_cm2,SSP2-4.5,2071,0.2256419425820549
global,global,wind,access_cm2,SSP2-4.5,2072,0.1891472081017098
global,global,wind,access_cm2,SSP2-4.5,2073,0.3288149259023726
global,global,wind,access_cm2,SSP2-4.5,2074,0.1998202337698242
global,global,wind,access_cm2,SSP2-4.5,2075,0.2143951883261924
global,global,wind,access_cm2,SSP2-4.5,2076,0.2107502624585782
global,global,wind,access_cm2,SSP2-4.5,2077,0.197973077054088
global,global,wind,access_cm2,SSP2-4.5,2078,0.2471272163753667
global,global,wind,access_cm2,SSP2-4.5,2079,0.3922432066640767
global,global,wind,access_cm2,SSP2-4.5,2080,0.2633330417802932
global,global,wind,access_cm2,SSP2-4.5,2081,0.3928076239198747
global,global,wind,access_cm2,SSP2-4.5,2082,0.221532756285119
global,global,wind,access_cm2,SSP2-4.5,2083,0.2731764839187315
global,global,wind,access_cm2,SSP2-4.5,2084,0.3246002723915742
global,global,wind,access_cm2,SSP2-4.5,2085,0.2370347986898487
global,global,wind,access_cm2,SSP2-4.5,2086,0.196706230390961
global,global,wind,access_cm2,SSP2-4.5,2087,0.3334901582857585
global,global,wind,access_cm2,SSP2-4.5,2088,0.1972320246154318
global,global,wind,access_cm2,SSP2-4.5,2089,0.2514159678817381
global,global,wind,access_cm2,SSP2-4.5,2090,0.2379735718699389
global,global,wind,access_cm2,SSP2-4.5,2091,0.2739528378722268
global,global,wind,access_cm2,SSP2-4.5,2092,0.2496396407225699
global,global,wind,access_cm2,SSP2-4.5,2093,0.2582191260544891
global,global,wind,access_cm2,SSP2-4.5,2094,0.2637123365291241
global,global,wind,access_cm2,SSP2-4.5,2095,0.3822944744162688
global,global,wind,access_cm2,SSP2-4.5,2096,0.2120578826369173
global,global,wind,access_cm2,SSP2-4.5,2097,0.3534672832369203
global,global,wind,access_cm2,SSP2-4.5,2098,0.2015386489305089
global,global,wind,access_cm2,SSP2-4.5,2099,0.2088372838094616
global,global,wind,access_cm2,SSP2-4.5,2100,0.1659435257626349
global,global,wind,access_cm2,SSP5-8.5,2015,0.2221870281812085
global,global,wind,access_cm2,SSP5-8.5,2016,0.2361850320306213
global,global,wind,access_cm2,SSP5-8.5,2017,0.2717448863967523
global,global,wind,access_cm2,SSP5-8.5,2018,0.3436186921742373
global,global,wind,access_cm2,SSP5-8.5,2019,0.2518533833686868
global,global,wind,access_cm2,SSP5-8.5,2020,0.3503802073809013
global,global,wind,access_cm2,SSP5-8.5,2021,0.2234887631665074
global,global,wind,access_cm2,SSP5-8.5,2022,0.3182560757620425
global,global,wind,access_cm2,SSP5-8.5,2023,0.1706151254862185
global,global,wind,access_cm2,SSP5-8.5,2024,0.208726832972236
global,global,wind,access_cm2,SSP5-8.5,2025,0.2280229332397837
global,global,wind,access_cm2,SSP5-8.5,2026,0.2948910888724687
global,global,wind,access_cm2,SSP5-8.5,2027,0.1999303283270734
global,global,wind,access_cm2,SSP5-8.5,2028,0.2653269261321214
global,global,wind,access_cm2,SSP5-8.5,2029,0.3656805949617898
global,global,wind,access_cm2,SSP5-8.5,2030,0.3539878394839912
global,global,wind,access_cm2,SSP5-8.5,2031,0.228226927134966
global,global,wind,access_cm2,SSP5-8.5,2032,0.2261653685872761
global,global,wind,access_cm2,SSP5-8.5,2033,0.2006723942612061
global,global,wind,access_cm2,SSP5-8.5,2034,0.4218146317269222
global,global,wind,access_cm2,SSP5-8.5,2035,0.1960614991032821
global,global,wind,access_cm2,SSP5-8.5,2036,0.2626227336192571
global,global,wind,access_cm2,SSP5-8.5,2037,0.242771556363108
global,global,wind,access_cm2,SSP5-8.5,2038,0.3405127665074787
global,global,wind,access_cm2,SSP5-8.5,2039,0.2394705249697001
global,global,wind,access_cm2,SSP5-8.5,2040,0.1900777583955673
global,global,wind,access_cm2,SSP5-8.5,2041,0.2255449303480905
global,global,wind,access_cm2,SSP5-8.5,2042,0.225908404880798
global,global,wind,access_cm2,SSP5-8.5,2043,0.2785345989661143
global,global,wind,access_cm2,SSP5-8.5,2044,0.2232057544764097
global,global,wind,access_cm2,SSP5-8.5,2045,0.2243376452422555
global,global,wind,access_cm2,SSP5-8.5,2046,0.2659940074777295
global,global,wind,access_cm2,SSP5-8.5,2047,0.2715952271138707
global,global,wind,access_cm2,SSP5-8.5,2048,0.237760661117004
global,global,wind,access_cm2,SSP5-8.5,2049,0.1542440859582147
global,global,wind,access_cm2,SSP5-8.5,2050,0.32580884963903
global,global,wind,access_cm2,SSP5-8.5,2051,0.3626865390584435
global,global,wind,access_cm2,SSP5-8.5,2052,0.1822477379746059
global,global,wind,access_cm2,SSP5-8.5,2053,0.2706838185130344
global,global,wind,access_cm2,SSP5-8.5,2054,0.2095181780560369
global,global,wind,access_cm2,SSP5-8.5,2055,0.1950370939022162
global,global,wind,access_cm2,SSP5-8.5,2056,0.2722938814691761
global,global,wind,access_cm2,SSP5-8.5,2057,0.2802812851487459
global,global,wind,access_cm2,SSP5-8.5,2058,0.1866076179012845
global,global,wind,access_cm2,SSP5-8.5,2059,0.2284444852760171
global,global,wind,access_cm2,SSP5-8.5,2060,0.2005515776851783
global,global,wind,access_cm2,SSP5-8.5,2061,0.2170227223434499
global,global,wind,access_cm2,SSP5-8.5,2062,0.2696084295349878
global,global,wind,access_cm2,SSP5-8.5,2063,0.2236625353496202
global,global,wind,access_cm2,SSP5-8.5,2064,0.4271131668616167
global,global,wind,access_cm2,SSP5-8.5,2065,0.3344678458064292
global,global,wind,access_cm2,SSP5-8.5,2066,0.2849286992944667
global,global,wind,access_cm2,SSP5-8.5,2067,0.2792143230180254
global,global,wind,access_cm2,SSP5-8.5,2068,0.1976519992884586
global,global,wind,access_cm2,SSP5-8.5,2069,0.219199478679117
global,global,wind,access_cm2,SSP5-8.5,2070,0.1829158801067087
global,global,wind,access_cm2,SSP5-8.5,2071,0.2495742049120327
global,global,wind,access_cm2,SSP5-8.5,2072,0.2776957209270736
global,global,wind,access_cm2,SSP5-8.5,2073,0.2011704400976684
global,global,wind,access_cm2,SSP5-8.5,2074,0.2479952727979736
global,global,wind,access_cm2,SSP5-8.5,2075,0.2223752877498175
global,global,wind,access_cm2,SSP5-8.5,2076,0.2964476313141633
global,global,wind,access_cm2,SSP5-8.5,2077,0.1662891376528236
global,global,wind,access_cm2,SSP5-8.5,2078,0.2236006495842561
global,global,wind,access_cm2,SSP5-8.5,2079,0.2214072715116254
global,global,wind,access_cm2,SSP5-8.5,2080,0.2924837142815076
global,global,wind,access_cm2,SSP5-8.5,2081,0.2115460171513165
global,global,wind,access_cm2,SSP5-8.5,2082,0.2177238984777964
global,global,wind,access_cm2,SSP5-8.5,2083,0.3660005733988027
global,global,wind,access_cm2,SSP5-8.5,2084,0.1849360269927127
global,global,wind,access_cm2,SSP5-8.5,2085,0.3775576047229375
global,global,wind,access_cm2,SSP5-8.5,2086,0.2024448421658741
global,global,wind,access_cm2,SSP5-8.5,2087,0.2541261208135174
global,global,wind,access_cm2,SSP5-8.5,2088,0.2242581877934343
global,global,wind,access_cm2,SSP5-8.5,2089,0.2960416035530139
global,global,wind,access_cm2,SSP5-8.5,2090,0.215018791367925
global,global,wind,access_cm2,SSP5-8.5,2091,0.3189256077829478
global,global,wind,access_cm2,SSP5-8.5,2092,0.2961294436263675
global,global,wind,access_cm2,SSP5-8.5,2093,0.197966481648677
global,global,wind,access_cm2,SSP5-8.5,2094,0.1376459459027266
global,global,wind,access_cm2,SSP5-8.5,2095,0.2903141048019895
global,global,wind,access_cm2,SSP5-8.5,2096,0.2680403833565385
global,global,wind,access_cm2,SSP5-8.5,2097,0.3829868478456437
global,global,wind,access_cm2,SSP5-8.5,2098,0.166410623744184
global,global,wind,access_cm2,SSP5-8.5,2099,0.1900236379251957
global,global,wind,access_cm2,SSP5-8.5,2100,0.1706036257965775
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2015,0.2168450285311903
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2016,0.3463922622126097
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2017,0.2717838556548406
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2018,0.2616218639696796
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2019,0.1911237518188376
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2020,0.2734355802669274
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2021,0.317262029199625
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2022,0.2976925452774388
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2023,0.4434846172351337
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2024,0.2779285615612042
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2025,0.2268320801515062
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2026,0.273197632394641
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2027,0.3248210083286673
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2028,0.3371783544478247
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2029,0.2818625530731916
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2030,0.2118142161780705
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2031,0.2749331819824397
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2032,0.2916036145087812
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2033,0.3197820699258808
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2034,0.2726302406390389
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2035,0.2319786181331635
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2036,0.2151236072382779
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2037,0.286365169470071
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2038,0.2934854006159591
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2039,0.2633293627367846
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2040,0.1532217154960754
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2041,0.2442707061228236
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2042,0.3328740254064019
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2043,0.4346918525918669
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2044,0.1819981662059054
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2045,0.1707204585387367
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2046,0.3068266888441793
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2047,0.3721698488915147
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2048,0.2279866060283527
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2049,0.2481949660687407
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2050,0.2902424942796661
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2051,0.3585335274262332
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2052,0.2300674510370096
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2053,0.2667108613326663
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2054,0.3221740340299892
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2055,0.2224454646900013
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2056,0.3172364146560125
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2057,0.2240815821374275
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2058,0.2702322845085063
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2059,0.1939469196597829
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2060,0.2981722888614186
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2061,0.3155874256760353
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2062,0.2930924229332514
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2063,0.2641926378220562
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2064,0.2936093771994769
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2065,0.2608358087163784
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2066,0.3276706692261558
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2067,0.3304685108511223
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2068,0.2638590339981431
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2069,0.2903387032091034
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2070,0.2883635945011549
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2071,0.2339459584773796
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2072,0.2251584390017711
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2073,0.2724027897337026
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2074,0.4552955597906106
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2075,0.230476698275038
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2076,0.2365962546005374
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2077,0.2457569258645543
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2078,0.3718875518932578
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2079,0.2475666318948534
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2080,0.2025385025833296
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2081,0.4686798111712571
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2082,0.2004529201254337
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2083,0.268745646745741
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2084,0.2730175732604096
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2085,0.3046096229605701
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2086,0.3507665078476725
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2087,0.3595159090024035
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2088,0.2309015374280392
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2089,0.3915027659029215
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2090,0.1528303647612966
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2091,0.1431473960098123
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2092,0.2293091072783668
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2093,0.1675671825857117
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2094,0.2199406999287734
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2095,0.2610424206777023
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2096,0.3141236191477441
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2097,0.5165995230891152
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2098,0.2378185723125755
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2099,0.2701944436135598
global,global,wind,cmcc_cm2_sr5,SSP1-2.6,2100,0.2482452820090095
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2015,0.2562062972457568
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2016,0.3388842304569499
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2017,0.2829372005818654
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2018,0.3764401051687552
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2019,0.2804420381705035
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2020,0.4165056062205183
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2021,0.3294537458395269
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2022,0.4376382108584404
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2023,0.3395840521741602
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2024,0.2665599292800332
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2025,0.2298129942558474
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2026,0.2199103048638014
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2027,0.2393259752283573
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2028,0.2372737893287737
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2029,0.2970278056775854
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2030,0.2299610350499633
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2031,0.2076421683289852
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2032,0.3224045919584919
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2033,0.4485862381808895
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2034,0.2708054397947194
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2035,0.2976802994233872
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2036,0.2432370114528632
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2037,0.2683323854290318
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2038,0.2487072052941235
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2039,0.1677133140009721
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2040,0.4079745597329781
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2041,0.2075632900587087
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2042,0.2297407757084828
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2043,0.2978261793374605
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2044,0.2651269240907189
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2045,0.2396262158414489
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2046,0.2971147107728328
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2047,0.3138528116101657
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2048,0.3035848979627566
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2049,0.205702252352242
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2050,0.3398753742128964
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2051,0.3215206295260882
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2052,0.3622944379400925
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2053,0.2150756029235689
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2054,0.2471168373593614
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2055,0.301025535892487
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2056,0.2775728347450108
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2057,0.2671834077331517
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2058,0.2181774018945031
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2059,0.2037841412329318
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2060,0.2248964263147914
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2061,0.2522121677497447
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2062,0.2086971407750005
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2063,0.2957836189799263
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2064,0.2845542583148262
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2065,0.2716738834136635
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2066,0.2629790735449863
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2067,0.1934164323725056
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2068,0.2635306793724479
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2069,0.2630708162671848
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2070,0.2903158285795047
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2071,0.2150590613268334
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2072,0.2752012007092314
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2073,0.2641570892732899
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2074,0.1954810101914513
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2075,0.4292116591305428
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2076,0.3676040993784853
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2077,0.2244860018853598
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2078,0.2234271563107115
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2079,0.3320123338360065
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2080,0.2880724080413376
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2081,0.2842177537330722
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2082,0.2101992852558682
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2083,0.2794194389956361
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2084,0.1895419177110564
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2085,0.4571363289019662
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2086,0.3402391108294191
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2087,0.2878995117628038
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2088,0.2634450040039422
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2089,0.3470674135062891
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2090,0.2653993474331349
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2091,0.2079114347504697
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2092,0.3202062784608739
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2093,0.2065934855455836
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2094,0.2482725098870386
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2095,0.1939288904306048
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2096,0.260982628522101
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2097,0.1965713518949684
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2098,0.2254849243659573
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2099,0.4200077206409528
global,global,wind,cmcc_cm2_sr5,SSP2-4.5,2100,0.1554039701281543
global,global,wind,cmcc_cm2_sr5,SSP5-8.5,2015,0.286587087409016
global,global,wind,cmcc_cm2_sr5,SSP5-8.5,2016,0.2063032236384282
global,global,wind,cmcc_cm2_sr5,SSP5-8.5,2017,0.3095704306414156
global,global,wind,cmcc_cm2_sr5,SSP5-8.5,2018,0.2704017985769895
global,global,wind,cmcc_cm2_sr5,SSP5-8.5,2019,0.5010648204649877
global,global,wind,cmcc_cm2_sr5,SSP5-8.5,2020,0.3012296849709915
global,global,wind,cmcc_cm2_sr5,SSP5-8.5,2021,0.2805044278732395
global,global,wind,cmcc_cm2_sr5,SSP5-8.5,2022,0.2312907412188264
global,global,wind,cmcc_cm2_sr5,SSP5-8.5,2023,0.3021283526128259
global,global,wind,cmcc_cm2_sr5,SSP5-8.5,2024,0.2490771781025427
global,global,wind,cmcc_cm2_sr5,SSP5-8.5,2025,0.2164097439202397
global,global,wind,cmcc_cm2_sr5,SSP5-8.5,2026,0.2790738097078152
